Name,Average.coverage,Reference.length
463,1.877,59940
464,6.605,60066
465,3.506,59779
466,0.035,51333
468,2.522,59487
469,0.120,59457
470,0.014,56344
471,2.863,58974
472,2.813,58994
473,11.764,58964
474,0.111,4596
475,2.052,58611
476,2.749,58493
477,2.902,58248
478,2.062,57808
480,0.011,52938
481,0.010,48359
482,7.407,57346
483,137.294,57452
484,143.910,57408
485,0.015,47110
486,2.700,56915
488,0.004,9531
489,0.034,17169
490,7.470,57031
491,3.350,56934
492,137.699,56893
493,0.004,42267
494,0.011,30513
495,11.163,56501
496,0.038,51260
497,0.012,53466
498,0.018,51933
499,0.046,34463
500,5.997,56007
501,13.113,55993
502,0.010,17513
503,2.763,55886
504,0.001,50859
505,2.901,55101
506,2.471,55452
507,2.433,55118
508,3.341,55197
509,142.728,55101
510,2.933,55051
511,13.095,54819
512,10.758,54240
513,4.785,54220
514,2.443,53420
515,0.003,46696
516,2.235,53890
517,0.001,52672
519,2.378,53718
520,11.519,53479
521,3.114,53414
523,2.599,53192
524,2.366,53098
525,3.085,53180
526,2.383,53106
527,2.328,52845
529,11.330,52639
530,1.303,52601
531,0.001,43562
532,6.211,52518
533,0.001,52455
534,0.002,18646
537,0.892,51787
538,2.161,51991
539,2.826,52018
540,0.027,22421
541,0.022,15507
542,2.601,51724
543,2.328,51452
545,1.585,51576
547,0.006,46556
548,13.026,51294
549,2.610,51255
550,1.829,51079
552,2.098,51141
556,2.453,50632
558,0.002,40201
560,2.484,50523
562,3.345,50207
563,2.100,49704
564,0.038,30976
566,0.001,24888
567,1.515,49244
568,0.015,20615
570,2.755,49353
571,0.130,4608
572,7.467,49567
573,2.349,48983
574,0.022,21615
575,3.009,49431
576,0.042,32112
577,0.002,19950
578,7.502,49258
580,0.046,2305
581,3.554,49114
582,2.787,48714
583,2.749,48924
584,2.413,48649
586,0.008,38454
588,3.063,48347
589,11.415,48298
591,0.137,27707
592,3.031,48250
593,6.926,48156
594,2.573,47741
595,14.001,47883
596,0.001,47382
597,3.039,47864
598,0.049,41006
599,3.205,47701
600,0.018,40739
601,2.151,47497
602,12.083,47518
604,2.495,47434
605,16.364,47307
607,2.862,47006
609,0.007,5451
610,1.878,46420
611,0.003,24513
612,0.040,7357
613,0.049,8255
614,0.024,3436
616,3.627,46394
617,2.213,45997
618,12.923,46168
619,2.659,46103
620,3.573,45959
621,2.489,45711
622,145.513,45697
623,10.785,45636
625,2.171,45561
626,137.353,45535
628,138.863,45474
629,3.290,45372
630,2.204,44923
631,2.429,45302
632,7.073,45299
633,15.457,45057
634,2.347,44765
635,2.346,45098
636,2.366,45137
637,2.501,44524
639,0.044,27094
640,0.035,34333
641,3.239,44640
642,0.017,35322
643,2.880,44581
645,9.908,44594
646,10.338,44623
647,2.828,44390
648,2.557,44195
651,1.822,44200
652,2.769,43533
653,2.639,43882
655,3.018,44009
656,11.382,43929
657,0.027,22472
658,0.061,36608
659,3.238,43321
662,141.948,43402
663,0.014,27672
664,2.541,43258
665,10.119,43180
666,1.203,42727
668,10.447,43058
669,10.217,42986
670,0.060,35722
671,2.193,42939
672,2.405,42843
673,0.695,41976
674,0.021,10863
675,2.169,42415
677,3.130,42531
678,3.142,42125
679,3.185,42509
680,2.411,42447
681,12.235,42321
682,0.001,34414
683,2.313,42057
684,2.027,42112
685,2.384,41830
686,2.837,42125
687,0.962,41146
690,0.031,5879
691,2.746,40695
692,0.004,17298
693,2.701,41617
694,6.011,41575
695,0.071,25485
696,2.272,41575
698,0.043,32474
699,0.014,9472
700,2.258,41320
701,0.001,39352
702,2.754,41215
703,2.345,40753
704,0.010,31639
706,3.483,41158
707,7.215,41151
708,0.003,8766
710,12.479,40843
711,6.664,40863
712,11.344,40855
713,10.723,40853
714,11.035,40690
715,2.831,40523
716,11.049,40633
717,0.004,31044
719,2.941,40549
720,2.824,40281
721,2.651,40458
722,2.602,40491
723,2.160,39610
725,0.001,34414
726,0.028,31064
728,2.171,39177
729,10.583,40123
730,8.145,40109
731,2.450,40050
732,2.258,39417
734,3.063,39673
735,2.515,39905
737,10.763,39697
738,2.353,39108
739,2.332,39706
741,4.861,39637
742,7.597,39610
743,15.092,39513
745,0.024,24784
747,0.084,19190
749,2.451,39207
750,3.340,39251
751,1.104,38612
752,2.059,39187
753,2.530,39253
754,11.372,39222
755,2.522,39157
756,2.280,39200
757,0.832,37995
758,1.390,39158
760,0.844,38921
761,2.641,38832
762,7.930,38907
763,0.902,38756
764,4.603,38830
765,2.203,38785
766,12.729,38764
768,1.043,38683
769,2.304,38716
770,6.422,38670
771,0.003,22978
772,0.031,19658
773,0.103,36188
775,0.010,37610
776,1.044,37094
777,0.039,31135
778,12.420,38267
779,0.016,38054
781,0.004,32260
782,1.908,37896
783,2.616,37986
784,0.009,37659
786,2.709,37750
787,2.258,37532
788,2.497,37571
789,0.037,13114
790,0.013,17752
791,3.386,37605
792,4.987,37608
793,6.982,37598
794,10.064,37571
795,2.801,37527
796,0.001,25876
797,2.246,37115
798,2.658,37430
801,8.081,37403
802,8.445,37365
803,11.640,37269
804,14.210,37122
806,2.388,37025
807,1.561,36868
808,2.199,36377
809,1.950,36944
810,10.495,36922
811,3.014,36718
812,2.963,36844
813,6.207,36770
814,2.167,36660
815,10.593,36573
816,8.673,36428
817,3.305,36399
818,0.005,33587
819,10.679,36364
820,0.005,29527
821,0.052,34782
823,141.674,36121
825,2.669,35833
826,2.673,35941
827,3.351,35780
828,3.219,35998
829,3.265,35862
830,0.104,2968
831,3.311,35802
832,2.708,35571
833,11.140,35770
834,0.048,12097
835,2.343,35387
836,3.133,35541
837,0.011,6039
838,138.122,35673
839,2.377,35636
840,2.456,35565
841,3.249,35556
842,2.878,35017
843,11.654,35535
844,14.039,35415
847,3.601,35320
848,1.940,35327
849,2.504,35202
850,2.422,35178
851,3.600,35274
852,11.998,35210
855,10.364,35141
856,2.269,34930
857,8.765,35033
858,2.914,34525
859,2.662,34904
860,3.036,34865
861,0.014,25402
862,2.587,34731
863,2.506,34889
864,2.591,34723
865,11.970,34853
867,3.351,34810
868,12.436,34809
869,2.500,34742
871,3.493,34742
872,1.999,34678
874,3.608,34265
875,3.036,34601
876,2.314,34198
877,0.271,6199
878,0.296,20563
879,2.181,33198
881,0.003,10315
882,4.692,34401
885,2.507,34294
887,3.317,34290
888,11.073,34280
889,2.613,33706
890,2.686,34158
891,2.108,33829
892,8.224,34076
893,2.415,34028
894,139.184,34091
895,2.350,34071
897,2.722,34024
900,4.718,33805
901,0.009,18451
903,0.004,20294
904,3.204,33837
905,3.788,33646
906,3.486,33604
908,137.092,33526
909,0.021,28550
910,2.474,32539
911,0.100,17763
912,2.363,33247
913,3.010,33385
914,3.034,33309
915,3.529,33347
916,2.404,33222
917,2.595,33050
919,2.341,33095
920,2.597,33132
921,2.485,33103
922,0.823,33124
923,2.420,33064
924,0.019,26315
925,2.563,33008
926,3.506,32997
927,2.346,32684
928,2.480,32942
929,2.390,32857
930,3.024,32882
932,2.706,31762
934,7.478,32773
935,0.017,5360
937,10.477,32717
938,2.660,32712
939,2.923,32588
942,12.352,32470
943,11.530,32465
944,0.928,32437
945,2.081,32300
946,2.576,32425
948,2.017,32190
949,14.673,32369
950,8.327,32339
951,2.655,32078
953,12.223,32150
956,2.510,31712
960,2.113,31738
961,3.510,31775
962,2.334,31857
963,0.031,30836
964,2.692,31727
966,0.049,11381
967,2.990,31698
968,10.579,31699
969,3.195,31689
970,3.387,31666
971,0.009,13910
972,2.630,31529
973,2.258,31377
974,3.328,31402
975,0.081,6892
976,10.620,31389
977,0.862,30506
978,2.654,31333
979,0.078,7709
980,0.039,15598
981,2.200,30788
984,143.732,31182
986,2.681,31049
987,2.309,30949
988,10.180,31051
990,10.682,31060
991,0.002,27285
992,10.963,31023
993,2.156,30896
994,3.210,30807
995,2.213,30924
997,0.065,22273
998,0.054,22489
999,0.047,13672
1000,2.264,30808
1002,157.985,30769
1004,0.048,25202
1005,2.298,30518
1006,8.042,30685
1008,2.881,30581
1010,2.188,30553
1011,0.895,30480
1014,0.006,14236
1016,3.265,30173
1017,2.701,30323
1018,2.568,30334
1019,2.349,29348
1020,11.661,30140
1021,2.504,30285
1022,2.332,29940
1023,0.345,8363
1024,3.843,29977
1025,2.139,30121
1027,12.124,30046
1028,7.589,30031
1029,11.616,30065
1030,2.984,30053
1031,3.276,29805
1032,2.510,30019
1033,3.316,29756
1034,0.665,734
1035,11.231,29979
1036,3.198,29959
1037,140.687,29948
1038,3.009,29921
1039,4.260,29929
1040,10.597,29906
1041,0.711,29420
1042,0.016,18761
1043,11.168,29825
1044,1.011,29813
1045,0.007,4348
1046,0.035,16214
1047,0.012,13375
1048,3.524,29629
1050,10.780,29701
1051,1.380,29696
1052,0.002,19188
1053,11.225,29666
1055,3.467,29601
1056,0.039,14806
1057,12.582,29640
1058,10.519,29639
1059,2.274,29481
1060,12.990,29612
1061,0.003,29580
1062,1.297,29221
1063,2.239,29516
1064,2.696,29563
1065,10.123,29532
1066,0.008,6874
1067,10.138,29515
1068,1.559,29337
1069,3.335,29302
1071,3.598,29279
1072,2.545,29263
1073,2.678,28873
1074,6.087,29181
1075,1.542,29145
1076,2.311,28973
1077,6.840,29068
1078,3.137,29105
1079,7.257,29077
1080,0.050,11512
1081,3.102,29070
1082,12.530,29042
1083,1.012,27591
1084,8.381,29040
1085,1.969,28986
1086,0.771,27757
1088,1.586,28959
1089,1.140,28945
1090,0.002,27794
1091,2.497,28873
1092,0.006,25639
1093,10.653,28827
1095,2.647,28435
1096,3.261,28753
1097,2.252,28636
1098,0.046,18337
1099,2.841,28495
1100,2.568,28486
1101,3.510,28676
1102,3.364,28500
1103,2.123,27973
1104,0.917,27998
1106,3.548,28525
1108,2.219,28569
1109,0.909,28565
1111,2.228,28492
1112,2.883,28272
1113,2.280,28330
1115,0.031,18483
1116,8.792,28331
1117,2.571,28182
1118,140.988,28285
1119,11.246,28248
1120,3.210,27974
1121,3.075,28189
1123,3.430,28184
1124,3.118,28099
1125,2.309,28129
1126,0.018,14542
1128,3.294,27844
1129,0.007,24424
1131,2.529,27625
1132,6.925,27996
1133,0.780,27791
1134,2.406,27894
1135,0.003,24922
1137,3.545,27939
1138,1.185,27691
1139,2.737,27731
1140,3.279,27755
1141,1.774,27838
1142,1.444,27612
1143,3.379,27727
1145,2.137,27835
1146,2.417,27807
1147,3.087,27834
1148,1.893,27749
1150,3.503,27748
1151,1.090,24915
1152,2.616,27570
1153,2.561,27594
1154,2.775,27698
1155,2.801,27632
1156,11.468,27669
1157,10.502,27659
1158,0.797,27012
1159,9.128,27653
1160,1.118,26895
1161,0.719,836
1162,2.575,27228
1164,2.723,27366
1165,4.638,27500
1166,2.411,27476
1167,3.686,27464
1168,11.614,27462
1169,0.006,26334
1170,1.448,27413
1171,8.285,27412
1172,0.019,7882
1173,10.000,27377
1174,0.003,26745
1175,3.057,27360
1176,2.315,27179
1178,2.201,27095
1179,1.440,27174
1180,3.091,27268
1181,3.179,27111
1182,8.253,27221
1183,2.208,27081
1184,3.069,27200
1187,2.159,27171
1188,4.601,27168
1189,2.121,27166
1190,1.104,26321
1191,12.079,26966
1194,2.517,26865
1195,9.651,27057
1196,0.096,565
1197,2.313,27005
1198,0.448,1239
1199,0.831,26690
1200,6.989,26983
1201,142.936,26957
1202,12.509,26944
1205,0.002,16301
1206,3.467,26420
1207,7.058,26858
1208,0.008,18645
1209,2.813,26806
1210,8.157,26739
1211,2.919,26609
1212,2.238,26578
1213,2.304,26413
1214,2.217,26722
1215,3.177,26684
1216,1.497,26679
1217,2.682,26242
1218,1.962,26644
1219,13.038,26643
1220,0.002,16303
1221,1.863,26385
1222,0.025,24425
1223,3.604,26627
1224,2.838,26618
1225,2.777,26297
1226,2.380,26194
1227,1.138,24385
1229,14.938,26545
1230,2.743,26541
1231,2.663,26322
1233,2.441,26469
1234,0.002,14226
1235,2.058,26360
1236,2.908,26384
1237,6.987,26381
1238,2.538,26151
1240,0.033,15545
1241,3.219,25910
1242,0.016,18002
1243,0.140,23867
1246,0.004,18850
1247,2.666,26235
1248,2.302,26229
1249,1.115,25791
1250,10.926,26133
1251,1.773,25655
1252,3.212,26012
1253,1.583,25930
1254,3.590,26051
1256,1.265,25781
1257,2.620,25783
1258,3.284,25479
1259,2.868,25985
1260,2.247,25932
1261,3.236,25963
1262,1.960,25084
1264,0.005,18274
1265,0.995,25284
1266,3.068,25716
1267,10.672,25881
1268,2.216,25674
1269,1.914,25852
1270,15.016,25851
1271,0.968,25127
1272,2.471,25689
1273,10.181,25798
1274,2.536,25787
1275,2.590,25714
1276,3.263,25783
1277,0.100,22916
1278,143.272,25774
1279,2.869,25486
1280,0.658,25746
1281,2.991,25727
1282,1.968,25351
1284,10.576,25677
1286,11.585,25663
1287,2.941,25634
1288,3.389,25049
1289,3.058,25574
1290,2.599,25525
1291,0.837,21156
1292,2.185,25511
1293,2.318,25467
1294,0.769,24935
1295,10.899,25437
1296,1.346,25261
1298,2.348,25409
1299,2.688,25342
1301,3.162,24840
1302,1.796,25125
1303,3.470,25255
1304,2.251,25132
1305,2.863,25070
1306,4.773,25295
1310,2.101,25237
1311,0.002,23395
1312,2.661,25108
1313,2.938,25177
1314,2.056,24967
1315,10.090,25172
1316,14.222,25161
1317,2.284,25111
1318,0.029,20979
1319,0.005,12255
1320,2.837,24965
1321,11.678,25123
1322,2.068,25049
1323,11.210,25082
1324,1.325,25072
1325,2.954,25065
1326,2.820,25057
1327,3.224,25056
1330,2.232,24599
1331,0.007,22847
1332,10.930,25009
1333,0.081,1498
1334,12.566,24999
1335,0.019,22802
1337,2.952,24943
1338,2.319,24931
1340,1.994,24504
1342,0.838,24498
1343,3.356,24584
1344,1.846,24827
1347,2.589,24798
1348,142.276,24794
1350,4.557,24759
1351,11.429,24748
1352,12.618,24738
1353,10.307,24736
1354,2.882,24552
1355,1.578,24664
1356,0.022,12012
1357,3.397,24380
1358,11.337,24631
1359,5.987,24627
1360,1.990,24268
1361,5.962,24551
1362,143.145,24616
1363,0.004,24539
1364,3.033,24412
1365,3.435,24449
1366,0.038,14313
1368,7.001,24359
1369,145.366,24488
1370,1.623,24479
1371,1.998,24406
1372,0.403,22608
1373,3.131,24413
1375,3.474,24094
1376,10.731,24399
1378,0.060,9921
1379,9.569,24395
1380,2.797,24253
1381,0.106,3482
1382,2.628,24366
1383,10.201,24344
1384,3.749,23923
1385,1.371,23821
1386,3.040,24312
1388,13.927,24306
1389,0.038,15686
1390,1.044,24034
1391,3.428,24165
1392,0.750,23233
1394,2.368,23977
1395,1.703,24006
1396,3.110,24193
1397,0.610,23185
1398,3.336,24111
1399,1.973,24170
1401,2.834,23770
1402,1.396,24139
1404,2.702,23683
1406,1.254,24080
1407,2.224,24087
1408,0.012,3313
1409,3.419,24056
1410,10.179,24022
1411,3.845,24018
1412,2.542,23720
1414,0.147,4093
1415,3.742,23883
1416,1.076,23726
1417,3.021,23964
1419,14.626,23921
1420,1.059,23092
1422,3.238,23812
1423,3.594,23111
1424,2.294,23708
1425,3.223,23399
1426,2.555,23613
1427,2.732,23820
1428,8.370,23793
1429,136.356,23784
1430,13.046,23784
1431,141.354,23782
1433,0.115,22490
1434,2.239,23661
1436,0.021,22528
1437,2.575,23066
1438,0.052,14332
1439,3.427,23261
1441,3.102,23657
1442,9.360,23646
1443,2.772,23618
1444,0.012,20489
1446,0.950,22570
1447,0.028,18799
1448,2.855,23338
1449,1.903,23383
1450,1.346,23580
1451,13.046,23552
1453,8.347,23544
1454,2.287,23422
1455,2.901,23149
1456,1.587,23101
1457,2.470,23277
1458,3.259,23471
1459,2.879,23460
1460,3.197,23457
1461,3.102,23401
1462,1.892,23237
1463,9.490,23420
1464,2.486,23278
1467,1.339,23178
1468,0.723,23217
1469,0.037,14800
1470,3.592,23302
1471,0.774,23110
1473,0.048,17334
1474,0.013,19201
1475,3.246,23040
1476,2.308,22862
1477,8.235,23174
1478,3.324,23169
1479,4.924,23140
1480,3.442,23126
1481,0.038,15683
1482,3.371,22971
1483,2.999,23044
1484,0.879,23105
1485,1.975,22519
1487,10.617,22997
1488,2.374,22774
1489,1.898,22677
1490,0.542,22645
1492,3.318,22771
1493,2.732,22894
1494,3.058,22791
1495,2.366,22820
1496,2.206,22850
1497,3.229,22750
1498,2.403,22871
1499,2.996,22699
1500,2.038,22432
1501,2.827,22731
1502,0.870,22224
1504,3.181,22810
1505,0.012,12850
1507,12.792,22799
1508,1.524,22676
1509,0.014,18344
1510,9.450,22739
1511,0.032,15700
1512,8.059,22713
1514,12.762,22568
1515,1.892,22495
1516,3.460,21653
1517,10.873,22602
1519,8.135,22556
1520,1.973,22290
1521,2.539,22234
1522,1.967,22535
1523,0.070,22386
1524,1.343,22521
1525,0.682,21552
1526,1.216,22048
1527,2.663,22113
1528,14.376,22258
1529,0.105,18572
1530,12.123,22341
1531,14.276,22386
1532,3.379,22367
1533,1.711,22342
1534,2.968,22088
1535,0.825,21780
1536,2.912,22181
1537,11.078,22276
1539,10.600,22242
1540,0.140,11963
1541,3.043,21972
1542,1.939,22176
1543,2.891,22200
1544,14.519,22157
1545,2.599,22057
1546,10.508,22187
1548,10.594,22151
1551,1.163,20553
1552,2.951,22012
1553,8.255,22080
1554,3.085,21966
1555,0.070,19250
1558,0.021,12523
1559,7.578,21883
1560,7.067,21872
1561,0.011,7254
1562,9.456,21822
1563,0.009,20925
1564,2.166,21567
1565,2.391,21785
1566,3.007,21824
1567,2.515,21810
1568,2.363,21627
1569,13.253,21762
1570,11.348,21785
1571,2.627,21762
1572,3.145,21753
1573,2.367,21752
1574,3.049,21538
1575,15.354,21700
1576,2.388,21718
1577,2.040,21414
1578,0.781,21072
1579,2.791,21548
1580,1.485,21667
1581,1.886,21658
1582,0.038,20802
1583,2.695,21646
1584,0.007,8805
1585,2.637,21094
1588,9.886,21579
1589,2.368,21533
1590,0.643,21516
1591,3.400,21546
1592,0.066,3619
1593,11.560,21536
1595,10.509,21439
1596,2.087,21303
1597,1.588,21197
1599,1.221,21462
1601,8.992,21445
1602,1.403,21441
1603,14.719,21413
1604,2.402,21173
1605,14.204,21316
1606,0.007,15685
1607,15.052,21340
1610,0.683,21191
1611,10.820,21306
1613,14.901,21297
1614,1.956,21288
1615,7.929,21271
1617,10.360,21250
1618,4.283,21186
1621,2.720,21221
1622,2.866,21208
1623,10.139,21181
1624,3.437,20799
1625,2.127,20972
1627,1.342,20608
1628,2.199,21043
1629,0.039,15313
1630,0.099,19060
1631,2.498,21089
1632,2.512,20919
1633,2.118,20808
1634,2.220,20795
1636,0.686,20735
1637,2.115,20953
1638,3.368,21050
1639,3.224,20888
1641,1.642,20896
1642,139.915,20991
1643,0.046,20778
1644,0.708,20578
1645,10.269,20944
1646,0.019,4922
1647,9.655,20923
1648,6.419,20772
1650,1.636,20879
1651,2.035,20740
1652,10.800,20826
1653,3.860,20819
1654,2.662,20424
1655,10.043,20733
1656,11.354,20817
1657,10.148,20817
1658,1.169,20786
1659,2.911,20572
1660,0.003,20395
1662,11.685,20764
1663,0.190,7327
1664,0.024,19003
1665,2.517,20750
1666,10.050,20743
1668,1.929,20716
1670,2.509,20247
1672,0.006,4179
1674,1.536,20651
1676,0.003,11653
1677,0.760,20196
1678,0.004,8271
1679,2.770,20616
1682,1.882,20596
1683,2.768,20589
1684,0.045,14618
1686,0.006,10467
1688,2.061,20285
1690,0.014,12332
1692,2.713,20492
1693,0.014,13948
1694,145.998,20507
1695,0.036,19288
1696,1.568,20126
1697,7.494,20435
1698,3.242,20429
1699,9.976,20392
1700,0.820,20420
1701,1.984,20043
1702,0.035,4119
1703,7.535,20411
1704,0.019,16641
1705,1.414,20158
1706,2.182,20384
1707,1.991,19988
1708,2.446,19568
1709,4.111,20169
1710,2.457,20343
1711,2.791,20268
1712,3.092,20272
1713,1.191,20179
1714,1.043,20231
1715,0.025,16201
1716,1.591,19349
1717,2.742,20275
1718,3.660,20082
1719,4.251,20126
1720,12.223,20240
1721,3.584,20140
1722,10.131,20222
1723,2.480,20052
1724,0.671,20159
1727,11.351,20123
1728,2.940,20134
1729,5.879,20134
1730,0.089,561
1732,2.381,19866
