Name,Average.coverage,Reference.length
197,0.047,96798
198,0.024,24951
199,9.776,117771
201,6.261,115990
203,114.100,115438
204,0.018,7409
205,20.445,112999
206,1.375,112080
207,0.016,80723
208,19.583,112086
209,0.039,105853
210,16.449,111224
212,0.058,29283
213,19.934,110720
214,5.706,110614
215,17.793,110091
216,20.433,109901
217,19.951,109858
218,7.340,109380
219,19.588,109029
220,7.977,108971
222,1.172,108535
223,0.019,107855
224,0.010,88592
225,0.020,104919
226,19.788,105928
227,16.055,105583
229,6.357,104145
230,0.011,100010
231,0.020,97425
233,0.038,98470
234,0.006,80904
235,0.078,100507
236,19.506,101168
237,132.108,100804
238,0.009,86766
239,0.029,81240
240,0.009,93089
241,0.006,99628
242,0.019,63781
243,6.452,99251
244,8.043,98407
246,116.340,98081
248,20.163,97975
249,19.894,97897
250,0.024,3311
251,7.152,97215
252,7.308,97173
254,0.018,53726
255,1.021,92042
257,11.285,95674
258,13.741,95223
259,0.013,70258
260,0.008,70723
261,0.065,91908
262,0.031,75789
263,15.947,93819
264,0.068,92918
265,102.476,92484
266,0.011,62676
267,12.814,92463
268,0.124,79776
269,0.014,68724
270,18.911,91595
271,0.022,80642
272,0.007,76598
273,6.381,91102
274,26.585,91097
276,6.316,90541
277,14.312,90447
278,1.079,86924
279,102.333,89925
282,7.778,89164
283,5.419,88912
284,19.690,88694
285,7.928,88681
286,1.319,88016
287,0.077,79682
288,6.623,88256
289,0.065,50677
291,19.528,87336
293,21.044,86212
294,0.028,82998
295,9.348,85828
296,0.011,54446
297,0.018,67455
299,0.161,2340
300,7.851,84607
301,14.950,84593
302,0.013,45479
303,0.022,70083
304,0.002,79896
305,7.317,83397
306,7.863,83063
307,0.522,79382
308,1.203,82126
309,0.018,53537
310,0.022,78305
311,6.920,81593
312,20.240,81582
313,5.830,81205
314,7.187,81239
316,5.984,80631
317,7.759,80262
318,0.082,74374
319,0.094,72824
321,1.364,79731
322,8.374,79637
323,8.347,79530
325,8.533,79284
327,7.699,78427
329,25.932,78493
330,22.858,78313
331,0.012,57557
334,8.488,77867
335,5.966,77837
337,14.294,77203
338,5.438,76755
339,24.795,77139
340,1.341,75884
342,0.018,70378
344,7.738,75965
347,24.648,75099
349,0.098,3496
350,7.769,74864
351,8.820,74912
352,0.055,10380
354,21.377,74087
356,0.024,30451
357,16.719,73692
358,8.736,73577
359,5.213,73529
360,0.041,54492
361,0.054,64925
363,7.293,73233
364,0.024,47551
366,0.094,37997
367,15.288,72687
369,18.045,72305
370,0.013,61342
371,0.027,70751
372,0.146,59898
373,18.709,71561
374,1.488,69864
375,9.351,71167
376,17.329,70947
378,8.191,70643
380,7.806,70487
381,1.325,70458
382,0.003,56308
383,19.247,70125
384,0.009,54069
386,0.088,57697
387,0.004,40648
388,0.017,35191
389,0.025,53190
391,0.067,55949
392,9.192,68466
393,0.018,59965
394,20.102,67957
396,0.002,35664
397,6.405,67514
399,24.663,67461
400,0.009,51837
401,0.018,63521
403,0.012,63654
404,8.346,66764
406,20.387,66691
407,0.045,63561
408,0.003,38484
409,9.069,66214
412,0.995,63957
413,7.859,64803
414,1.920,64001
415,6.622,64651
416,0.092,59237
417,0.018,46502
419,0.021,63225
420,7.266,63876
421,3.883,64094
422,18.961,64137
423,20.407,64130
424,4.973,63984
425,7.407,63942
426,0.024,47917
429,1.051,56263
430,9.862,63564
432,7.637,63302
433,19.314,63203
434,0.014,28763
436,0.167,57410
437,0.015,62654
439,0.001,47181
440,135.455,62728
441,0.170,5520
442,20.267,62483
444,20.281,62370
447,1.187,58162
448,9.762,62135
449,0.006,6650
450,4.315,61547
451,5.719,61509
452,14.023,61361
453,13.529,61232
455,10.022,60945
457,7.914,60831
459,18.692,60368
460,9.313,60321
461,7.969,60282
464,0.012,40489
465,0.004,32898
466,18.122,59789
467,6.358,59705
469,4.927,59430
470,7.807,59317
474,7.259,58932
475,0.038,15835
479,7.519,57868
480,5.753,57277
481,10.026,57583
482,0.003,47701
483,0.074,49614
484,0.071,53782
485,6.512,57095
487,3.716,57187
488,8.926,57167
489,9.348,57002
490,0.028,22482
492,0.073,55035
493,20.008,56838
494,5.139,56685
496,1.306,52389
497,20.388,56279
498,9.660,56186
499,0.901,54876
500,0.019,31688
501,0.009,39314
502,9.158,55941
503,0.002,16800
504,4.646,55699
505,0.001,35805
509,0.107,54285
514,0.001,27453
515,18.705,54122
517,19.989,53943
518,14.037,53765
522,19.909,53329
523,0.005,40612
524,0.014,37888
528,2.036,52686
531,7.019,52538
533,8.586,52397
534,20.389,52377
535,6.515,52345
536,3.823,51923
537,0.031,46995
540,0.002,43134
541,19.603,51824
543,0.003,30659
544,6.265,51597
545,0.017,35505
546,9.432,51508
547,20.509,51364
548,0.009,37125
550,0.006,28808
551,13.165,51207
552,0.001,34667
553,20.233,51031
554,6.981,50979
555,20.756,50815
557,7.200,50690
558,5.593,50580
559,6.593,50663
560,0.002,17307
561,6.362,50257
562,0.043,12849
563,0.002,46057
564,17.574,49890
565,12.119,49741
566,4.348,49195
568,5.790,49750
569,0.463,47267
571,14.120,49640
574,14.236,49494
576,3.128,48843
577,10.305,49355
579,17.880,49233
580,19.624,49171
584,0.002,11942
585,9.829,48875
586,19.645,48834
587,12.327,48818
590,5.351,47920
591,131.394,48261
593,0.038,36054
595,0.088,6682
596,6.121,47879
597,0.013,46085
598,9.467,47798
600,6.627,47598
601,0.034,3798
602,0.016,46800
603,19.439,47465
606,10.334,47336
608,20.018,46777
609,9.949,46710
611,20.068,46661
612,5.336,46637
613,4.900,46635
614,0.138,46204
615,13.566,46583
618,0.048,46168
619,0.008,45447
622,0.058,40507
623,0.019,6838
624,12.973,45623
626,0.053,34075
627,7.808,45486
628,0.115,32971
630,0.015,17029
631,0.019,33641
633,0.023,22155
635,0.058,28224
636,0.024,24756
637,0.025,23858
638,7.643,45018
639,28.677,44984
640,15.571,44879
642,3.031,44676
643,0.002,32699
644,4.580,44497
646,0.017,13586
649,0.653,44324
650,3.237,44181
651,0.007,28074
654,26.683,44076
657,2.451,40235
658,18.557,43730
660,7.006,43377
661,6.145,43364
662,0.113,42040
663,19.612,43388
667,20.219,43131
670,5.914,43034
673,0.003,39367
674,18.805,42716
676,6.386,42580
680,0.020,41143
681,0.060,41017
682,5.033,42116
687,0.042,13386
688,0.568,40928
689,7.990,41764
690,25.854,41741
692,6.872,41726
694,0.029,19579
695,9.083,41587
697,14.089,41385
698,3.724,41368
699,4.970,41281
701,5.599,41306
704,6.613,41142
705,11.224,41164
706,0.016,3821
708,14.175,41060
709,20.062,41046
710,0.042,37268
711,0.017,8408
716,0.019,34951
717,20.502,40573
718,13.446,40587
719,0.090,5666
722,0.015,20625
723,0.022,6955
724,13.948,40317
725,20.561,40322
726,7.234,40284
727,4.549,40219
728,0.007,39738
729,0.002,19905
732,0.029,19410
733,7.240,39918
736,8.782,39890
739,0.008,6552
740,7.946,39689
743,0.032,23605
744,6.086,39308
745,20.830,39453
746,19.560,39444
747,26.336,39418
748,9.524,39409
754,0.012,35385
756,0.003,38249
758,0.037,27438
759,2.181,38924
760,0.010,15216
765,0.001,38381
766,0.002,35466
767,20.797,38758
768,0.001,38609
770,0.131,4448
771,20.010,38626
772,12.003,38597
773,107.746,38547
774,10.087,38544
775,5.951,38347
776,0.039,6761
777,9.150,38324
778,0.061,2226
779,4.181,38168
780,19.182,38160
781,6.943,38130
782,0.018,4041
784,18.190,37949
785,4.099,37882
787,0.026,31175
789,22.814,37680
790,4.510,36737
791,0.122,1015
792,0.046,33747
793,0.008,34538
796,5.916,37352
797,0.660,910
799,7.783,37077
800,4.716,37452
803,0.121,4591
804,0.080,4591
805,1.627,37091
806,0.018,32615
807,0.037,16641
809,0.005,23509
812,0.017,34907
813,0.017,36370
816,0.022,28881
818,8.860,36400
820,19.625,36159
821,0.114,35121
822,9.035,36134
823,0.055,32675
824,3.639,35702
825,0.029,14339
828,0.003,30023
830,4.471,35812
837,5.640,35696
838,0.082,28924
840,0.009,7457
844,0.007,34016
845,5.843,35194
846,18.906,35365
847,0.022,27677
852,0.019,30967
853,8.960,35171
854,10.525,35151
856,0.021,20099
860,0.031,31997
861,21.258,34946
863,0.038,10545
866,17.703,34831
868,0.014,30958
870,3.603,34698
872,0.003,25566
873,6.095,34606
877,5.416,34503
878,5.675,33960
880,4.569,34515
881,6.345,34393
883,3.612,34163
884,15.942,34287
886,6.061,34310
889,0.009,3649
891,0.016,29443
892,0.024,15240
894,0.090,33206
896,6.333,34062
898,5.901,33997
899,19.001,33941
901,5.718,33911
902,11.363,33898
903,4.985,33893
905,0.127,14662
907,5.877,33310
908,0.265,28346
909,0.105,28475
910,0.048,3479
911,120.306,33446
916,0.005,23414
917,0.001,23553
918,6.605,33277
922,0.001,25027
924,5.479,33007
927,0.125,1315
928,0.003,21559
931,9.273,32857
933,15.348,32815
935,5.350,32752
936,1.512,31685
940,8.295,32559
941,20.362,32475
942,0.065,31484
944,0.026,25511
946,0.080,725
947,7.016,32386
949,0.025,15111
952,10.555,32241
954,2.863,32107
955,9.998,32097
957,2.199,31635
958,4.307,31967
959,1.700,30534
963,6.899,31755
964,0.007,26951
965,6.124,31754
966,18.964,31795
971,8.664,31646
972,0.005,19753
974,0.002,21331
975,13.513,31401
979,14.638,31262
980,1.446,29068
982,6.709,31238
983,3.602,31160
984,0.089,12522
985,6.172,31075
986,0.001,24524
989,5.212,30891
991,6.057,31028
992,1.868,319
995,0.006,8737
996,19.154,30962
997,5.688,30733
998,7.201,30859
999,10.306,30852
1000,0.006,9045
1001,4.280,30547
1002,0.087,30645
1003,2.999,30619
1004,56.149,30741
1005,0.002,21844
1006,0.005,15866
1007,5.048,30503
1008,0.011,15780
1009,3.948,30604
1010,0.005,14039
1012,6.794,30475
1013,12.514,30465
1014,19.655,30438
1015,9.003,30378
1019,0.001,26325
1020,0.021,23390
1023,5.044,30234
1026,3.165,30138
1028,0.036,24200
1031,0.003,26698
1032,0.041,3722
1034,8.826,29985
1037,0.093,29127
1040,0.061,19812
1042,6.492,29868
1044,0.012,16149
1045,17.975,29797
1046,1.394,29746
1047,5.931,29647
1049,5.403,29533
1051,0.007,19901
1052,5.849,29637
1054,3.533,29628
1056,12.066,29645
1057,0.060,29521
1059,0.007,22315
1060,0.151,4498
1061,5.719,29331
1063,0.035,17064
1066,18.255,29529
1068,0.018,9441
1070,3.698,29334
1072,0.039,13132
1073,0.018,22238
1074,0.025,21305
1079,0.004,15338
1080,6.021,29039
1082,0.003,23175
1084,0.001,20634
1087,15.332,28963
1088,0.138,3499
1089,0.019,17493
1090,6.501,28833
1092,20.804,28822
1094,5.089,28791
1098,18.969,28726
1104,0.055,22617
1105,5.674,28393
1106,0.017,28540
1107,2.159,28573
1110,5.838,28499
1114,17.003,28385
1115,1.259,27353
1116,0.002,28109
1117,0.024,23977
1118,0.072,24819
1119,0.002,26923
1122,5.334,28199
1126,7.136,28122
1127,3.037,28111
1129,12.567,28040
1130,3.540,27922
1132,0.059,6723
1135,19.878,27976
1136,8.410,27859
1137,0.006,27007
1138,0.016,23584
1142,0.025,21997
1144,19.521,27870
1146,0.052,5383
1148,0.014,2891
1149,14.259,27776
1151,0.002,25150
1154,2.881,42
1158,0.045,14039
1159,0.022,27451
1161,0.432,22470
1163,3.949,27442
1164,0.165,2201
1169,6.249,27453
1170,0.031,19497
1171,0.002,15905
1172,8.537,27390
1174,4.340,27371
1177,6.388,27295
1178,0.005,11623
1182,0.003,13460
1183,0.139,4337
1185,18.945,27168
1186,5.192,26102
1187,0.044,12854
1189,0.002,26975
1190,0.021,1402
1191,0.037,14696
1192,5.622,27076
1193,8.457,27070
1194,0.003,18624
1196,5.710,27056
1198,3.511,26921
1200,0.012,21942
1201,0.019,20386
1203,7.054,26646
1204,9.327,26924
1205,9.662,26923
1207,0.057,11284
1208,5.970,26832
1210,0.021,24265
1212,0.022,25786
1214,0.008,16486
1219,0.125,4806
1220,7.758,26643
1222,8.030,26629
1228,10.103,26555
1232,3.999,26474
1234,3.920,26418
1237,0.004,16870
1239,12.386,26336
1240,9.884,26333
1242,9.264,26269
1243,4.402,26279
1244,3.282,26178
1245,3.321,25325
1246,4.602,26007
1248,0.025,3813
1253,0.042,21079
1255,12.136,26048
1261,0.009,10136
1263,5.788,25661
1264,6.703,25807
1269,0.012,11548
1271,0.001,21100
1277,5.654,25781
1278,0.190,21109
1279,0.022,23785
1283,8.142,25688
1285,16.652,25664
1291,0.007,16154
1292,0.003,15310
1293,0.002,17940
1296,0.005,10813
1297,8.844,24193
1299,0.025,23604
1300,9.265,25350
1307,6.718,25247
1308,6.617,25239
1309,4.167,24838
1311,5.388,25218
1316,0.028,13792
1318,0.404,24616
1319,6.010,25063
1322,0.014,17907
1328,3.940,25049
1329,19.715,25040
1331,13.850,25018
1333,0.145,19721
1334,0.013,9377
1335,8.976,24849
1336,10.371,24955
1339,3.536,24792
1341,3.912,24868
1342,0.007,17879
1344,0.006,19263
1345,3.901,24613
1346,3.916,24790
1348,0.159,23677
1349,6.057,24756
1352,0.132,6696
1354,0.021,24295
1355,0.028,21027
1356,8.365,24650
1362,0.027,22004
1363,9.411,24614
1364,0.026,23242
1366,8.362,24591
1367,12.646,24511
1369,0.042,14285
1370,0.014,3116
1372,6.025,24317
1374,5.233,24401
1377,3.266,23824
1378,0.057,21993
1380,0.033,24152
1381,5.586,24371
1385,0.041,14749
1387,9.213,24310
1388,0.015,23392
1389,5.886,24285
1390,0.038,16255
1393,1.491,24209
1397,0.018,20161
1400,6.381,24162
1403,6.447,24126
1405,4.109,23829
1408,4.732,24017
1413,3.631,23540
1414,6.343,23982
1418,8.178,23963
1419,0.004,16653
1421,10.215,23882
1422,0.020,3220
1428,0.030,20024
1429,0.087,16789
1431,0.045,23134
1432,3.514,23716
1433,4.131,23770
1435,6.198,23700
1436,5.774,23716
1438,7.244,23704
1440,5.806,23661
1444,18.915,23640
1445,4.668,23624
1447,5.569,23588
1448,0.016,20864
1451,0.024,4345
1452,14.167,23563
1455,0.008,21096
1456,0.028,21417
1465,6.631,23157
1466,4.971,23045
1469,19.246,23304
1472,6.333,23272
1473,5.879,23257
1474,4.290,23119
1481,0.454,23126
1484,0.004,15636
1486,6.223,23029
1490,0.008,15039
1491,7.002,22934
1494,0.004,18348
1496,0.039,1470
1499,0.011,22843
1500,0.047,12816
1503,4.888,22838
1505,0.346,21532
1506,10.196,22803
1509,4.989,22754
1511,8.366,22726
1513,20.150,22682
1514,0.021,17737
1517,0.021,16239
1518,5.405,22589
1520,0.002,21565
1521,0.025,22445
1523,130.284,22521
1525,0.039,14425
1528,0.012,12449
1529,6.540,22450
1535,0.060,985
1538,4.684,22037
1540,4.099,21961
1544,0.139,21028
1547,7.494,21921
1549,5.912,22145
1550,4.083,22111
1553,0.035,20733
1555,7.162,22024
1556,6.115,21939
1557,6.657,21749
1558,7.313,21961
1561,5.147,21780
1563,19.272,21841
1564,0.040,15223
1567,0.006,13327
1575,0.003,20530
1576,0.020,20658
1577,0.013,8992
1582,4.906,21573
1584,3.763,21603
1586,4.036,21600
1587,3.747,21198
1592,6.118,21539
1594,10.137,21520
1597,0.005,6832
1598,3.162,21441
1600,5.482,21429
1603,0.026,16951
1605,0.009,16808
1606,2.589,21260
1607,0.023,13036
1608,4.035,21268
1609,3.091,21162
1612,3.985,21067
1613,0.051,19965
1616,13.204,21271
1619,3.872,21214
1620,3.701,21205
1621,0.003,16343
1622,0.013,20196
1625,0.031,19562
1626,4.021,21097
1629,0.964,19188
1630,4.646,20929
1632,0.029,4020
1635,12.228,21070
1636,0.006,10771
1640,7.976,21010
1641,0.037,14679
1642,0.071,16947
1643,4.037,20841
1644,0.058,17618
1646,4.176,20927
1648,0.084,13676
1649,3.332,20813
1651,0.012,4999
1659,0.007,19224
1660,7.766,20800
1661,4.116,20767
1663,13.230,20753
1664,24.460,20751
1665,0.062,6819
1667,4.541,20192
1669,8.110,20714
1670,0.018,10520
1671,7.435,19909
1672,6.638,20667
1673,10.933,20658
1675,5.077,20647
1676,0.422,20031
1678,7.630,20627
1679,0.055,17737
1680,19.465,20608
1681,5.591,20601
1682,0.044,13772
1684,11.548,20578
1685,3.737,20554
1686,5.462,20346
1687,9.110,20547
1689,4.102,20528
1690,5.609,20527
1691,4.850,20523
1693,5.085,20441
1694,0.062,20008
1695,6.318,20507
1697,0.010,14608
1700,0.009,13074
1702,6.465,20415
1704,3.348,20136
1707,0.015,12569
1713,0.005,14884
1714,0.043,14086
1715,20.561,20292
1716,0.003,11137
1717,0.046,12622
1723,0.011,13411
1724,0.081,2511
1725,5.922,20021
1726,20.213,20196
1727,0.025,9596
1730,3.835,19868
1731,5.430,19917
1736,4.965,20069
1737,0.269,2227
1739,0.007,14743
1741,18.603,20101
1745,0.006,6739
1746,6.380,20084
1747,4.997,20081
1749,0.004,18353
1751,0.011,6879
1752,7.438,20028
1756,0.044,13586
1758,5.960,19788
1761,4.093,19949
1762,3.484,19948
1764,0.019,11315
1765,15.906,19941
1766,0.023,1406
1768,4.067,19728
1769,6.676,19918
1773,10.375,19886
1776,5.373,19426
1777,3.152,19806
1778,0.056,18869
1779,0.013,2508
1781,3.896,19759
1782,18.129,19791
1784,4.203,19778
1786,14.360,19771
1787,4.014,19745
1788,0.014,7414
1789,5.970,19725
1790,0.011,17572
1797,3.376,19542
1798,0.022,18340
1799,6.546,19679
1803,7.660,19626
1804,0.056,17045
1806,3.618,19596
1808,12.848,19592
1809,9.394,19587
1811,5.742,19577
1812,8.400,19571
1813,5.270,19562
1815,0.014,17821
1816,4.092,19546
1817,4.148,19501
1818,3.831,18978
1819,3.873,19440
1820,3.517,19521
1822,8.785,19218
1826,10.248,19493
1830,4.057,19094
1835,4.109,19418
1837,5.545,19402
1839,0.037,5833
1842,0.006,7701
1843,0.023,12282
1845,2.022,19179
1849,0.038,4231
1851,3.976,19294
1854,1.092,19121
1855,8.071,19302
1857,3.782,19197
1859,21.140,19289
1860,3.397,19123
1862,0.004,17339
1864,3.498,19062
1865,0.059,7515
1868,3.145,18821
1870,0.103,4191
1872,0.031,4441
1875,6.484,18925
1877,4.253,19079
1881,0.002,14860
1884,0.035,18077
1885,4.127,19023
1887,0.292,113
1889,4.949,18980
1892,3.299,17977
1897,3.997,18930
1899,4.084,18928
1904,3.181,18884
1905,0.113,4527
1906,0.084,13185
1909,5.325,18760
1910,0.556,15298
1912,3.521,18867
1916,3.993,18844
1917,33.549,18841
1920,18.847,18839
1921,3.333,18833
1922,10.272,18827
1924,0.004,16137
1925,1.037,18514
1926,6.700,18578
1930,19.447,18794
1933,4.521,18585
1934,4.116,18773
1936,3.723,18761
1937,6.682,18701
1938,4.134,18617
1944,19.682,18711
1949,4.421,18688
1951,3.619,18622
1952,4.474,18602
1953,9.218,18621
1955,2.921,18440
1956,4.072,17137
1957,3.967,18311
1958,9.432,18590
1964,0.046,12983
1968,5.676,18327
1971,0.004,17838
1972,5.119,18185
1973,4.575,18434
1975,8.725,18289
1976,0.065,9216
1977,4.167,18420
1978,0.077,11760
1981,16.048,18413
1985,18.518,18382
1987,3.493,18354
1989,3.811,18344
1990,0.030,15213
1991,5.162,18210
1992,0.078,7673
1998,3.251,18146
2002,3.485,18097
2003,5.984,17908
2007,0.266,18051
2011,5.071,18207
2012,0.012,13737
2014,3.902,17998
2017,0.031,17684
2018,0.045,3408
2019,0.243,2446
2022,0.013,15015
2025,0.009,3220
2026,3.390,18001
2027,12.698,18088
2030,0.129,14323
2034,0.017,9277
2035,0.008,15594
2037,4.072,17937
2038,9.527,17993
2039,0.042,14197
2040,3.403,17995
2041,3.170,17727
2046,18.027,17938
2049,4.181,17934
2050,5.154,17929
2055,4.381,17829
2056,9.059,17907
2057,0.020,4056
2062,4.150,16812
2065,0.131,7535
2066,11.531,17823
2068,3.676,17787
2069,19.264,17774
2071,0.191,16929
2075,1.930,142
2076,6.569,17609
2081,4.217,17506
2084,4.829,17635
2085,4.553,17418
2086,2.999,17554
2087,0.035,13882
2088,10.868,17670
2089,3.371,17474
2090,9.113,17661
2092,2.681,16920
2093,3.621,17628
2094,3.551,17638
2096,0.044,12471
2100,0.048,10108
2101,3.931,17302
2103,3.792,17598
2107,4.816,17495
2108,0.094,6960
2109,19.884,17575
2116,5.759,17481
2117,4.074,17351
2118,5.757,17273
2120,0.009,12950
2123,0.005,6818
2124,3.808,17448
2130,3.350,17338
2131,0.007,10098
2132,5.016,17047
2133,0.009,12389
2135,7.479,17340
2136,4.188,17329
2138,5.178,17133
2139,4.455,17233
2143,3.421,17293
2146,5.066,17270
2149,10.839,17255
2150,0.040,15507
2151,12.449,17246
2153,26.322,17231
2155,0.035,8140
2157,11.841,17214
2162,0.011,12417
2163,1.675,17177
2166,0.010,7184
2168,9.193,17132
2171,3.828,16893
2173,8.344,17092
2174,5.804,16972
2175,0.059,15689
2179,3.850,16933
2184,13.769,17052
2188,3.542,16796
2191,5.376,16722
2193,12.075,17000
2194,11.334,16628
2199,4.434,16791
2202,9.193,16826
2205,3.662,16749
2206,10.863,16860
2208,3.429,16420
2209,4.384,16795
2210,5.487,12953
2211,5.827,16358
2219,0.013,11837
2220,0.004,6673
2228,9.546,16687
2234,0.005,6418
2235,3.453,16642
2236,3.576,16658
2237,4.732,16406
2239,3.360,16644
2240,10.209,16583
2241,21.209,16626
2247,5.576,16592
2248,4.993,16587
2249,3.221,16583
2250,9.855,16567
2252,4.342,16553
2256,0.005,12243
2259,3.555,16503
2261,0.004,15981
2266,7.582,16514
2267,6.637,16514
2269,6.187,16504
2273,4.404,16404
2275,12.454,16489
2276,5.017,16465
2280,0.010,9041
2281,4.147,16420
2283,4.585,12704
2284,3.766,16393
2285,0.007,11810
2287,10.085,16392
2289,2.443,16309
2293,2.482,14039
2295,2.138,16336
2296,5.253,16005
2303,3.266,16308
2304,0.092,7065
2305,3.740,16090
2306,4.028,16135
2308,11.493,16289
2309,4.515,16277
2310,0.089,6683
2312,0.007,5125
2316,12.401,16111
2319,5.201,16218
2322,5.040,16207
2323,3.627,16109
2325,2.946,16196
2326,3.686,16186
2328,13.055,16085
2330,3.750,16133
2331,3.359,15929
2332,0.005,12508
2338,3.266,16083
2339,4.785,15882
2340,0.012,16064
2343,5.208,15880
2348,0.024,14419
2351,0.130,2372
2354,0.006,12657
2356,4.949,15939
2358,3.587,15744
2359,4.527,15891
2361,2.821,15909
2363,0.023,2358
2364,9.327,15961
2367,0.011,13241
2368,4.260,15945
2369,9.653,15818
2372,4.398,15938
2373,5.727,15931
2375,10.064,15924
2379,0.028,13522
2380,4.022,15846
2381,4.329,15864
2386,4.339,14969
2388,13.576,15823
2389,2.786,15759
2394,7.497,15766
2397,5.192,15751
2398,0.144,1156
2401,0.030,4766
2403,9.002,15738
2405,6.794,15735
2408,0.100,1200
2409,18.933,15719
2410,0.077,7764
2413,5.920,15704
2414,4.638,15698
2418,0.089,6747
2419,5.923,15305
2420,6.533,15663
2421,3.486,15418
2424,8.333,15648
2425,0.112,5368
2428,4.092,15399
2431,4.371,15583
2434,0.006,14783
2435,4.006,15601
2440,0.155,6388
2445,6.978,15418
2447,3.703,15469
2450,5.224,15471
2451,0.131,4577
2452,10.357,15489
2453,9.934,15514
2454,4.502,15506
2458,0.143,4216
2460,0.018,7366
2462,4.053,15465
2463,99.714,15462
2468,3.774,15376
2473,4.409,15386
2476,6.031,15403
2478,14.975,15386
2479,3.938,15182
2480,3.967,15281
2481,0.064,5515
2484,5.880,15353
2486,0.074,8156
2488,10.443,15341
2489,0.027,12439
2491,3.697,15300
2492,2.978,14800
2494,0.085,2608
2499,12.231,15262
2503,7.769,15251
2508,4.278,15147
2512,7.041,15153
2514,13.039,15211
2515,5.450,15191
2518,6.747,15116
2528,6.028,14995
2529,0.185,13403
2531,0.025,1050
2532,6.530,15083
2536,0.003,13104
2538,3.388,15059
2544,0.561,1612
2546,3.523,15026
2547,3.868,15024
2550,4.079,15016
2552,4.176,15009
2554,0.029,12782
2555,0.010,12344
2556,3.297,14972
2558,12.408,14970
2561,0.020,3227
2562,3.955,14870
2563,3.493,14812
2569,4.613,14880
2570,6.963,14889
2572,0.070,8536
2573,3.334,14579
2576,4.089,14738
2577,0.055,10745
2578,3.587,14070
2579,3.951,14870
2581,0.052,6375
2582,12.415,14849
2583,15.830,14845
2584,6.648,14821
2586,0.024,2115
2588,10.198,14815
