Name,Average.coverage,Reference.length
180,103.113,127581
181,0.099,125470
182,1.427,124726
183,0.505,124620
184,0.133,119705
185,100.269,124281
186,0.062,122305
187,3.781,123685
188,4.826,123697
189,1.377,120901
190,0.200,118707
191,4.191,119800
192,0.088,117183
193,0.043,112400
194,0.453,118161
195,0.135,116998
196,10.233,118315
197,9.799,118267
198,3.845,117850
199,0.066,110442
200,4.264,117219
201,0.108,111155
202,4.386,115724
203,0.460,114117
204,11.100,113114
205,0.101,112999
206,0.100,110698
207,38.446,112241
208,0.134,107164
209,10.182,111736
210,0.109,102341
211,4.133,111104
212,37.821,110921
213,0.089,103170
214,0.108,110662
215,0.208,105129
216,0.079,109149
217,0.164,108954
218,0.150,107181
219,0.100,99418
220,0.019,106878
221,1.667,108923
222,0.111,107351
223,11.345,108339
224,22.216,107762
225,22.163,106422
226,0.114,96429
227,0.182,102443
228,4.012,104534
229,0.133,96691
230,4.137,103736
231,43.174,103096
232,1.498,102863
233,10.391,102135
234,1.247,101601
235,102.573,101400
236,0.172,93872
237,0.502,99232
238,5.008,100635
239,23.639,99998
240,37.009,99700
241,19.401,99628
242,18.705,99498
243,0.125,92037
244,0.026,67558
245,1.595,97903
246,0.472,98081
247,4.098,97999
248,0.093,82446
249,0.100,89384
250,11.537,97522
251,0.120,90140
252,0.110,96414
253,3.518,95640
254,1.507,95939
255,0.101,93707
256,4.101,95844
257,0.175,95138
258,0.170,95223
259,11.835,94763
260,3.743,94707
261,94.977,94388
262,4.529,93862
263,0.192,93819
264,93.229,93208
265,0.375,91202
266,24.576,92466
267,0.167,92463
268,102.287,92372
269,40.195,91600
270,0.099,74331
271,4.100,91342
272,4.556,91241
273,0.137,87942
274,0.385,90515
275,1.643,90142
276,0.125,90350
277,0.181,90447
278,0.100,88298
279,0.538,89605
280,2.624,89514
281,1.588,89140
282,0.013,89164
283,0.171,88228
284,0.064,88058
285,0.045,84882
286,0.103,82898
287,9.742,88330
288,0.167,87957
289,93.640,88120
290,4.118,87501
291,0.133,86164
292,3.893,87251
293,0.069,78439
294,25.230,86041
295,0.108,84456
296,4.015,85143
297,39.940,85061
298,1.530,84904
299,1.568,84893
300,0.046,75419
301,0.162,78521
302,4.849,83802
303,45.821,84247
304,4.020,83421
305,0.081,70866
306,0.038,79242
307,0.110,82264
308,0.131,76953
309,23.438,81803
310,101.024,81728
311,0.172,70789
312,0.099,76531
313,0.146,60302
314,0.046,58690
315,1.476,80594
316,0.066,79316
317,0.016,75447
318,98.402,80195
319,90.460,80109
320,2.562,79730
321,0.077,63610
322,0.016,70592
323,0.046,64391
324,3.466,79332
325,0.033,69674
326,14.464,78818
327,0.031,38490
328,2.855,78429
329,0.239,77868
330,0.188,75517
331,12.503,78339
332,1.380,78157
333,3.420,77964
334,0.081,59518
335,0.229,77453
336,2.379,77451
337,0.208,66009
338,0.016,62822
339,0.367,77139
340,0.164,71199
341,4.015,76536
342,4.031,76443
343,3.666,76005
344,0.047,72683
345,1.937,75314
346,1.687,74838
347,0.332,74896
348,3.350,75054
349,3.634,75013
350,0.049,73425
351,0.051,61493
352,3.490,74299
353,4.086,74169
354,0.118,59259
355,4.008,74087
356,18.717,73960
357,0.160,68376
358,0.053,49239
359,0.047,69850
360,10.284,73526
361,101.994,73330
362,1.469,73279
363,0.055,72226
364,1.514,73028
365,3.723,72942
366,41.323,72912
367,0.206,72198
368,0.013,45135
369,0.300,67269
370,23.775,72304
371,10.080,71700
372,98.418,71650
373,0.093,57757
374,0.084,50363
375,0.083,70745
376,0.108,70598
377,3.858,70555
378,0.051,67037
379,2.795,70447
380,0.045,62448
381,0.101,63216
382,1.424,69942
383,0.084,67843
384,2.889,69589
385,1.523,69568
386,95.561,69517
387,3.240,69468
388,24.068,69363
389,18.698,69322
390,3.664,68831
391,10.370,68802
392,0.076,67478
393,11.831,68220
394,0.057,66880
395,4.079,67805
396,6.367,67549
397,0.097,63776
398,1.314,67432
399,0.326,66121
400,1.457,67236
401,24.682,66962
402,5.863,66807
403,16.812,66889
404,0.099,55668
405,11.660,66712
406,0.117,62791
407,97.096,66682
408,1.583,66380
409,0.066,65910
410,4.365,65663
411,2.535,65418
412,0.046,62199
413,0.054,61937
414,0.052,62850
415,0.117,62523
416,103.717,64615
417,17.037,64503
418,1.482,63981
419,3.930,64053
421,0.237,55982
422,0.176,62436
423,0.060,54856
424,0.038,23528
425,0.141,61759
426,17.849,63864
427,3.943,63798
428,4.085,63481
429,0.100,60784
430,0.053,60420
431,3.537,63507
432,0.033,58219
433,0.199,57857
434,19.819,63085
435,3.875,63014
436,93.018,62950
437,41.878,62803
438,4.062,62747
439,3.648,62619
440,0.535,62618
441,1.409,62448
442,0.131,61355
443,1.611,62460
444,0.144,57400
445,3.618,62199
446,1.534,62227
447,0.179,58869
448,0.036,56349
449,3.635,61763
450,0.039,56798
451,0.154,61397
452,0.031,48096
453,0.294,56828
454,4.177,61199
455,0.072,56960
456,3.958,60702
457,0.330,59236
458,2.633,60141
459,0.195,60175
460,0.068,58036
461,0.069,56564
462,3.704,60120
463,7.504,60106
464,12.377,60066
465,2.726,59678
466,0.209,59376
467,0.126,59488
468,1.564,58995
469,0.212,50686
470,0.186,56496
471,4.360,58904
472,4.078,58994
474,0.055,53979
475,5.624,58827
476,3.924,58289
477,3.986,58122
478,2.739,58070
479,0.041,57184
480,0.221,53472
481,0.059,48361
482,12.577,57478
483,91.433,57452
484,93.279,57408
485,0.060,51594
486,4.431,57223
488,0.095,36619
489,0.156,40391
490,18.528,57031
491,3.278,56934
492,93.808,56893
493,0.124,56527
494,0.212,56074
495,0.040,15174
496,0.137,50228
497,0.106,53238
498,0.052,51951
499,0.098,54384
500,1.929,55045
501,3.652,56011
502,0.092,55941
503,3.678,55815
504,0.006,48897
505,2.927,55458
506,3.872,55587
507,1.553,54848
508,2.653,55192
509,101.780,55101
510,2.993,54721
511,3.804,54797
513,1.831,53997
514,3.570,54094
515,0.083,45273
516,1.594,53753
517,0.123,53492
518,0.048,10421
519,1.573,53711
520,0.008,41474
521,2.667,53493
522,0.109,50406
523,3.547,53266
524,1.435,52455
525,2.985,52867
526,2.962,53126
527,5.201,52941
528,0.318,52368
530,41.589,52620
531,0.014,43562
532,11.327,52518
533,0.039,30722
534,0.165,44448
535,0.115,52273
536,0.312,52140
537,3.224,52109
538,4.093,52003
539,3.979,51708
541,0.097,48440
542,3.391,51735
543,1.381,51452
544,0.136,48522
545,3.939,51492
546,0.071,45996
547,0.108,40752
548,4.318,51128
549,3.817,51129
550,3.202,51107
551,0.264,44402
552,1.622,51175
553,0.133,38556
554,0.048,45411
555,0.187,50327
556,5.460,50770
557,0.061,42122
558,0.094,48991
559,0.142,48925
560,3.662,50354
561,0.085,45388
562,2.828,49843
563,1.389,49438
564,0.095,49625
566,0.365,48536
567,3.956,49789
568,0.144,49318
569,0.114,39005
570,4.168,49611
571,0.257,40602
572,15.607,49567
573,1.560,49487
574,0.246,49435
575,3.608,49377
576,0.143,45402
577,0.082,41495
578,20.179,49258
579,0.096,44470
580,0.065,49142
581,2.561,49095
582,3.787,48970
583,4.076,48586
584,3.160,48907
585,0.077,44112
586,0.179,46785
587,0.063,18913
588,2.666,48347
590,0.114,43384
591,0.443,46684
592,3.131,48134
593,17.848,48156
594,1.207,47146
595,27.538,47883
596,0.102,47382
597,1.714,47710
598,0.188,41461
599,4.143,47625
600,0.215,40134
601,1.467,46824
602,3.568,47279
603,0.099,35022
604,1.669,46439
605,5.029,47181
606,0.096,37798
607,3.980,46928
608,0.124,41619
609,0.093,38186
610,3.241,46678
611,0.097,44651
612,0.159,34774
613,0.324,46321
614,0.079,46587
615,0.044,24012
616,3.101,46502
617,1.286,44878
618,10.058,46168
619,3.216,46103
620,3.157,46038
621,4.088,45781
622,100.355,45697
623,3.498,45132
624,0.229,43197
625,2.581,45548
626,96.557,45535
627,0.091,32453
628,99.352,45474
629,2.832,45403
630,3.742,45341
631,5.648,45316
632,17.345,45299
633,4.656,44952
634,1.575,45089
635,5.333,45080
636,1.797,44916
637,1.324,44934
638,0.115,31295
639,0.363,41703
640,0.118,44879
641,3.129,44677
642,0.225,38938
643,3.335,44324
644,0.013,30490
645,0.096,11447
646,25.348,44623
647,4.223,44490
648,4.373,44384
649,0.099,36522
650,0.262,43692
651,40.854,44200
652,6.063,44124
653,4.389,43939
655,2.858,43557
656,0.003,30650
657,0.163,36480
658,0.210,43316
659,2.929,43403
660,0.048,12581
661,0.186,43415
662,96.240,43402
663,0.118,38793
664,3.436,42751
666,2.569,43057
667,0.091,40267
670,0.239,39824
671,5.541,42930
672,1.445,42808
673,3.159,42838
674,0.135,42010
675,3.607,42656
676,0.071,32233
677,2.597,42427
678,2.696,42482
679,2.747,42380
680,1.458,42447
681,10.058,42321
682,0.084,35490
683,1.410,41862
684,4.794,42231
685,4.065,41861
686,3.213,42054
687,3.294,41661
688,0.073,33281
689,0.070,33525
690,0.288,39221
691,1.295,41583
692,0.110,35998
693,3.364,41635
694,10.468,41628
695,0.189,40689
696,4.089,41558
697,0.544,1852
698,0.129,35357
699,0.131,41333
700,1.632,39827
701,0.126,38185
702,1.732,41120
703,1.380,41027
704,0.075,40087
705,0.143,40540
706,2.734,40910
707,17.253,41151
708,0.013,35576
709,0.119,33992
710,4.259,39976
711,12.685,40863
712,0.016,37406
713,0.027,23788
714,0.046,13051
715,4.036,40672
716,21.125,40633
717,0.100,38815
718,0.035,17266
719,2.773,40488
720,3.667,40303
721,4.331,40488
722,3.606,40483
723,3.778,40304
724,0.029,20303
725,0.117,39693
726,0.309,40056
728,3.584,39855
729,0.040,19905
730,16.870,40109
731,1.425,40009
732,1.544,39616
733,0.097,28625
734,2.830,39918
735,1.607,39637
736,0.097,26832
738,1.144,39280
739,3.951,39713
740,0.057,10568
741,1.871,39393
742,14.490,39610
743,4.271,38669
744,0.141,36056
745,0.074,35351
746,0.031,39198
747,0.356,38771
748,0.054,33994
749,3.957,39188
750,2.667,39285
751,2.671,39290
752,1.521,39260
753,3.384,39161
754,3.668,39002
755,4.358,39216
756,3.649,39060
757,3.592,39102
758,40.846,39158
759,0.088,38924
760,3.655,38650
761,3.126,38735
762,18.886,38907
763,3.393,38651
764,2.078,38844
765,3.182,38770
766,4.131,38715
767,0.067,36517
768,3.765,38459
769,2.508,38348
770,12.307,38670
771,0.206,38390
772,0.234,34382
773,0.288,37805
774,0.161,24518
775,0.248,37967
776,3.171,38343
777,0.153,38052
778,4.078,38171
779,0.154,32365
780,0.175,37085
781,0.050,34346
782,5.179,38095
783,1.506,37423
784,0.125,36475
785,0.048,22326
786,5.997,37762
787,5.515,37479
788,1.336,37692
789,0.228,32405
790,0.181,33084
791,4.113,37608
792,8.201,37608
793,19.349,37598
795,2.758,37391
796,0.097,27499
797,1.673,37193
798,4.206,37301
799,0.019,30189
800,0.151,36412
801,5.846,37254
802,15.824,37373
803,25.835,37269
804,4.575,36739
805,0.320,36358
806,1.493,36899
807,42.528,37004
808,3.261,36881
809,1.311,36927
811,2.707,36572
812,3.312,36844
813,11.849,36770
814,1.558,36498
816,15.369,36470
817,2.902,36226
818,0.071,30751
820,0.129,29641
821,0.147,31209
822,0.077,30327
823,99.771,36121
824,0.019,26045
825,3.705,36090
826,3.863,36050
827,2.930,35951
828,4.203,35998
829,2.405,35767
830,0.075,35090
831,2.605,35802
832,3.825,35778
834,0.097,32981
835,1.494,35389
836,2.694,35698
837,0.088,35272
838,101.937,35673
839,2.606,35636
840,5.925,35507
841,3.071,35484
842,4.046,35550
844,4.365,35497
845,0.063,28084
846,0.060,27458
847,2.613,35351
848,3.086,35396
849,3.205,35375
850,5.774,35383
851,2.598,35135
852,19.586,35210
853,0.042,28910
854,0.246,34005
856,4.987,35035
857,15.363,35033
858,3.899,34873
859,3.891,34697
860,3.608,34776
861,0.102,34247
862,3.368,34720
863,2.459,34477
864,3.624,34855
865,0.006,10168
866,0.344,32647
867,2.447,34721
868,18.432,34809
869,3.962,34784
870,0.040,15101
871,3.456,34738
872,3.029,34661
873,0.159,27493
874,2.874,34607
875,2.644,34419
876,1.612,33990
877,0.145,32091
878,0.403,33851
879,5.553,34523
880,0.184,32907
881,0.038,33433
882,2.058,34182
883,0.066,9133
884,0.024,25468
885,4.114,34281
886,0.191,32872
887,3.330,34211
888,0.039,15326
889,5.548,34177
890,3.783,34204
891,5.261,34056
892,15.418,34163
893,3.974,33941
894,106.229,34091
895,1.397,33847
896,0.124,32533
897,5.838,34069
898,0.118,29289
899,0.133,33046
900,2.461,33851
901,0.167,32661
902,0.041,27985
903,0.162,30089
904,2.465,33706
905,2.316,33735
906,3.128,33699
907,0.122,28491
908,101.151,33526
909,0.096,12242
910,5.807,33475
911,0.660,33369
912,1.605,33315
913,2.708,32780
914,2.710,33124
915,2.899,33342
916,3.550,33135
917,4.017,33296
918,0.196,32087
919,1.394,33158
920,1.473,32820
921,2.750,33091
922,3.621,33011
923,3.439,33016
924,0.133,21800
925,3.186,33008
926,3.895,32541
927,1.471,32079
928,3.006,32942
929,3.446,32912
930,2.431,32760
931,0.040,28121
932,2.947,32630
933,0.017,30513
934,10.268,32773
935,0.126,30958
936,0.248,17539
937,0.137,4379
938,3.835,32453
939,4.365,32554
941,0.124,28241
942,10.451,32470
944,3.422,32307
945,2.901,32068
946,2.837,32297
947,0.246,31325
948,2.762,32407
949,5.040,32285
950,15.776,32339
951,5.652,32267
952,0.064,31792
953,0.035,16280
954,0.387,31360
955,0.095,30151
956,3.385,32051
957,0.407,30394
958,0.025,21117
959,0.152,25725
960,1.718,31570
961,3.164,31926
962,3.350,31649
963,0.233,30970
964,6.352,31842
965,0.104,26645
966,0.093,30830
967,2.907,31792
968,0.045,21705
969,2.940,31615
970,2.620,31680
971,0.072,22855
972,3.148,31478
973,3.691,31545
974,3.003,31418
975,0.180,31401
976,0.046,28450
977,3.413,31353
978,4.673,31230
979,0.139,29682
980,0.451,26362
981,1.425,31213
982,0.084,27591
983,0.019,28455
984,104.387,31182
985,0.077,30043
986,3.160,31129
987,2.957,31114
989,0.056,28118
990,0.038,30315
991,0.082,28971
993,1.419,30826
994,2.878,30843
995,5.935,30963
996,0.159,29148
997,0.226,28362
998,0.351,28747
999,0.268,27257
1000,5.293,30808
1001,0.334,1805
1002,114.060,30769
1003,0.023,30406
1004,0.555,29420
1005,2.861,30726
1006,12.439,30685
1007,0.088,27051
1008,3.174,30320
1009,0.076,17164
1010,5.277,30561
1011,2.905,30480
1012,0.193,29349
1013,0.034,17732
1014,0.038,27788
1015,0.117,29431
1016,3.001,30365
1017,4.562,30367
1018,2.578,30135
1019,5.231,30297
1020,4.039,30138
1021,1.433,30285
1022,1.446,28302
1023,0.089,30108
1024,3.626,30207
1025,3.028,29904
1026,0.161,6804
1027,0.049,24887
1028,17.743,30067
1029,0.021,28692
1030,2.488,29813
1031,2.604,29874
1032,5.877,30021
1033,3.652,29810
1034,0.090,25979
1036,4.799,29898
1037,97.570,29948
1038,3.064,29733
1039,2.398,29907
1040,24.071,29906
1041,2.957,29877
1042,0.174,26271
1043,0.021,22761
1044,3.980,29813
1045,0.157,17079
1046,0.105,25158
1047,0.086,28962
1048,3.033,29732
1049,0.243,20569
1051,2.810,29252
1052,0.136,12764
1054,0.327,28511
1055,2.914,29485
1056,0.303,26672
1057,10.125,29640
1059,5.115,29620
1060,4.331,29490
1061,0.105,29603
1062,3.207,29589
1063,1.501,29099
1064,3.677,29541
1066,0.185,12458
1068,40.503,29358
1069,3.103,29138
1071,2.753,29198
1072,2.963,29240
1073,4.349,29239
1074,15.912,29181
1075,3.708,29094
1076,1.428,28988
1077,13.084,29108
1078,2.788,28987
1079,14.570,29077
1080,0.207,27628
1081,2.992,28446
1082,9.648,29052
1083,3.330,28662
1084,15.229,29040
1085,3.232,28999
1086,3.126,28997
1088,41.284,28959
1089,3.336,28535
1090,0.042,27029
1091,4.072,28731
1092,0.016,25639
1093,0.030,20142
1094,0.260,26169
1095,3.917,28583
1096,2.611,28731
1097,5.241,28659
1098,0.283,24264
1099,3.072,28713
1100,3.680,28423
1101,2.823,28677
1102,2.507,28662
1103,1.559,28450
1104,3.549,28489
1105,0.136,28587
1106,5.453,28577
1107,0.373,25918
1108,3.245,28569
1109,3.640,28486
1110,0.230,19779
1111,3.123,28492
1112,3.711,28313
1113,5.853,28280
1114,0.119,27837
1115,0.143,24676
1116,16.041,28331
1117,5.906,28293
1118,103.131,28285
1119,19.314,28248
1120,2.997,27918
1121,2.591,28038
1122,0.073,22854
1123,2.856,28144
1124,1.850,28165
1125,3.759,28030
1126,0.159,28085
1127,0.336,28110
1128,2.568,27937
1129,0.143,26053
1130,0.056,8994
1131,3.063,28006
1132,17.381,27998
1133,3.796,27777
1134,5.119,27977
1135,0.152,27762
1137,2.700,27609
1138,2.842,27842
1139,3.450,27911
1140,3.273,27588
1141,3.987,27846
1142,2.562,27718
1143,2.593,27614
1144,0.119,22418
1145,4.986,27672
1146,5.815,27834
1147,2.944,27112
1148,5.626,27579
1149,0.485,24849
1150,2.720,27744
1151,3.631,27745
1152,5.467,27718
1153,3.872,27652
1154,5.699,27645
1155,2.851,27352
1158,3.338,27510
1159,16.958,27653
1160,2.908,27504
1161,0.245,27253
1162,3.722,27575
1164,3.052,27206
1165,2.196,27302
1166,2.978,27361
1167,2.402,27475
1168,0.022,24921
1169,0.031,19028
1170,2.890,27323
1171,15.830,27412
1172,0.092,25868
1174,0.096,25869
1175,4.760,27199
1176,5.511,27325
1177,0.280,24728
1178,1.632,27316
1179,2.900,27277
1180,2.725,27179
1181,3.113,27026
1182,15.743,27212
1183,3.436,27184
1184,3.206,27200
1185,0.132,27198
1186,0.321,26580
1187,2.413,26936
1188,7.192,27168
1189,3.610,26874
1190,2.950,27059
1191,4.036,26849
1192,0.089,26073
1193,0.140,4237
1194,2.812,27046
1196,0.265,19970
1197,5.297,27053
1198,0.158,19238
1199,3.312,26653
1200,15.372,26983
1201,93.210,26957
1203,0.200,11446
1204,0.118,19317
1205,0.049,24979
1206,2.433,26897
1207,13.915,26871
1208,0.132,21994
1209,3.871,26671
1210,15.050,26766
1211,2.680,26735
1212,0.860,26045
1213,1.201,26728
1214,6.035,26716
1215,2.562,26347
1216,1.330,26588
1217,5.582,26638
1218,3.172,25890
1219,24.718,26643
1220,0.098,23869
1221,2.088,26327
1222,0.177,25870
1223,3.736,26627
1224,3.563,26449
1225,4.347,26419
1226,1.154,25996
1227,3.178,26384
1228,0.103,24707
1229,4.758,26078
1230,2.965,26437
1231,3.632,26456
1233,2.804,26335
1235,1.337,25993
1236,3.118,26409
1237,11.743,26381
1238,4.101,26113
1239,0.077,6675
1240,0.084,21058
1241,2.565,26314
1242,0.328,19044
1243,0.202,23943
1245,0.337,25203
1246,0.100,18850
1247,3.798,26238
1248,5.569,26156
1249,3.175,25856
1251,3.297,25988
1252,2.323,26081
1253,1.745,26093
1254,2.510,25862
1255,0.169,3554
1256,2.846,25948
1257,1.478,25816
1258,2.763,25828
1259,2.789,25985
1260,1.723,25797
1261,3.811,25963
1262,3.182,25919
1263,0.312,24353
1264,0.029,21165
1265,3.250,25898
1266,2.980,25608
1268,3.269,25785
1269,1.383,25340
1270,4.350,25732
1271,2.836,25802
1272,1.524,25612
1273,0.015,20723
1274,3.069,25352
1275,5.141,25634
1276,3.147,25783
1277,0.343,23722
1278,105.913,25774
1279,2.973,25742
1280,3.202,25497
1281,3.373,25642
1282,2.518,25720
1283,0.074,17598
1285,0.148,25664
1286,0.027,17592
1287,3.962,25653
1288,2.957,25446
1289,2.558,25351
1290,2.680,25535
1291,3.144,25535
1292,3.439,25408
1293,3.305,25298
1294,3.168,25455
1296,3.199,25427
1297,0.210,25414
1298,1.465,25409
1299,3.379,25313
1300,0.069,17468
1301,2.760,25329
1302,5.594,25233
1303,3.467,25224
1304,3.090,25256
1305,2.817,25300
1306,2.020,25184
1308,0.081,13183
1309,0.195,22738
1310,3.653,25033
1311,0.098,23300
1312,2.943,25211
1313,2.297,25178
1314,1.492,25101
1316,4.904,24163
1317,3.223,25152
1318,0.159,20348
1319,0.079,24300
1320,3.232,25127
1322,5.479,25095
1324,2.527,25072
1325,4.048,24870
1326,2.806,24944
1327,2.731,24838
1328,0.090,8432
1329,0.083,10147
1330,4.090,24938
1331,0.057,21035
1333,0.010,15192
1334,4.261,24936
1335,0.210,24649
1336,0.066,9111
1337,3.037,24847
1338,3.225,24905
1339,0.094,12113
1340,1.261,24602
1342,3.163,24748
1343,2.589,24533
1344,5.865,24827
1345,0.039,15634
1346,0.004,19705
1347,4.036,24380
1348,110.546,24794
1350,1.965,24692
1351,0.058,10383
1352,4.285,24700
1354,6.022,24675
1355,2.868,24506
1356,0.181,21289
1357,2.756,24632
1359,10.312,24627
1360,4.181,24594
1361,17.712,24617
1362,105.126,24616
1363,0.027,24450
1364,2.984,24601
1365,3.216,24508
1366,0.375,21349
1368,15.135,24497
1369,95.881,24488
1370,1.337,24352
1371,3.658,23966
1372,0.744,21351
1373,4.386,24413
1374,0.320,20567
1375,3.084,24262
1376,0.027,6460
1378,0.164,10440
1380,3.075,24380
1381,0.217,24180
1382,4.008,24107
1384,2.916,24216
1385,2.107,24156
1386,2.404,24312
1387,0.076,23825
1388,3.550,24232
1389,0.134,24159
1390,3.136,24228
1391,2.893,24199
1392,3.399,24215
1393,0.219,24209
1394,3.158,24080
1395,2.977,23704
1396,3.280,23625
1397,3.426,24141
1398,3.147,24043
1399,5.625,24170
1400,0.081,9963
1401,4.655,24022
1402,38.854,24139
1403,0.028,20908
1404,3.026,24019
1405,0.123,9450
1406,2.597,24091
1407,3.617,23614
1408,0.132,22452
1409,2.704,24045
1410,0.137,3945
1411,3.377,23904
1412,3.192,24008
1413,0.021,23985
1414,0.277,22961
1415,2.679,23974
1416,3.582,23599
1417,2.879,23625
1418,0.091,19889
1419,4.829,23639
1420,3.218,23609
1422,3.026,23829
1423,3.520,23853
1424,3.633,23783
1425,2.670,23838
1426,2.454,23823
1427,2.480,23772
1428,15.056,23793
1429,91.438,23784
1430,3.446,23467
1431,90.820,23782
1432,0.218,22447
1433,0.182,21548
1434,3.160,23756
1435,0.049,23324
1436,0.232,23563
1437,5.858,23647
1438,0.210,23704
1439,3.077,22926
1440,0.111,20323
1441,2.590,23474
1443,2.641,23644
1444,0.083,20489
1445,0.240,23163
1446,3.656,23609
1447,0.182,23410
1448,3.036,23591
1449,5.324,23586
1450,1.600,23580
1451,3.961,23551
1453,10.989,23544
1454,1.133,23531
1455,2.686,23484
1456,1.648,23325
1457,3.370,23303
1458,2.759,23474
1459,2.768,23396
1460,2.450,23367
1461,2.330,23447
1462,3.158,23402
1463,0.039,22558
1464,3.864,23194
1465,0.051,23162
1466,0.206,20144
1467,3.513,23308
1468,3.261,23308
1469,0.128,21048
1470,2.576,23072
1471,2.691,23292
1472,0.206,18298
1473,0.234,18719
1474,0.179,20361
1475,2.845,23252
1476,2.598,23221
1477,16.299,23191
1478,3.783,23169
1479,1.802,22970
1480,2.787,22914
1481,0.303,22898
1482,2.988,23087
1483,3.267,22874
1484,3.489,22872
1485,2.922,23095
1486,0.125,21297
1488,3.759,22983
1489,1.616,22711
1490,3.392,22937
1491,0.101,11805
1492,2.795,22867
1493,2.695,22633
1494,3.466,22846
1495,2.777,22819
1496,5.277,22790
1497,3.344,22873
1498,5.902,22692
1499,3.157,22757
1500,1.749,22537
1501,2.913,22739
1502,3.016,22616
1503,0.207,22112
1504,4.106,22810
1505,0.405,22407
1507,4.259,22564
1508,2.984,22584
1509,0.148,21544
1510,0.091,4112
1511,0.246,20733
1512,13.483,22713
1513,0.181,21050
1514,3.785,22229
1515,2.447,22528
1516,1.846,22131
1517,23.935,22602
1518,0.259,21559
1519,15.558,22556
1520,2.759,22547
1521,5.837,22543
1522,1.327,21927
1523,0.397,20979
1524,3.464,22172
1525,3.757,22457
1526,2.353,21991
1527,2.526,22466
1528,4.275,22287
1529,0.387,20698
1530,4.052,22144
1531,3.749,22316
1532,3.121,21976
1533,3.096,22084
1534,2.981,21565
1535,3.288,21929
1536,3.739,22294
1538,0.305,21275
1539,0.330,1617
1540,0.100,21304
1541,3.030,22209
1542,5.025,22203
1543,2.598,22200
1544,4.257,22161
1545,3.235,22188
1547,0.119,5040
1549,0.128,20694
1551,3.129,21908
1552,2.659,21703
1553,15.347,22080
1554,2.936,21913
1555,0.304,20885
1556,0.137,18481
1557,0.103,21494
1558,0.296,18598
1559,13.495,21883
1560,11.129,21872
1561,0.155,18571
1563,0.070,7950
